,0,label
1809,"[1, 64, 0]",411
1810,"[1, 64, 0]",411
1811,"[1, 64, 0]",411
1812,"[1, 64, 0]",411
1813,"[1, 64, 0]",411
1814,"[1, 64, 0]",411
1815,"[1, 64, 0]",411
1816,"[1, 64, 0]",411
1817,"[1, 64, 0]",411
1818,"[1, 64, 0]",411
1819,"[1, 64, 0]",411
1820,"[1, 64, 0]",411
1821,"[1, 64, 0]",411
1822,"[1, 64, 0]",411
1823,"[1, 64, 0]",411
1824,"[1, 64, 0]",411
1825,"[1, 64, 0]",411
1826,"[1, 64, 0]",411
1827,"[1, 64, 0]",411
1828,"[1, 64, 0]",411
1829,"[1, 64, 0]",411
1830,"[1, 64, 0]",411
1831,"[1, 64, 0]",411
1832,"[1, 64, 0]",411
1833,"[1, 64, 0]",411
1834,"[1, 64, 0]",411
1835,"[1, 64, 0]",411
1836,"[1, 64, 0]",411
1837,"[1, 64, 0]",411
1838,"[1, 64, 0]",411
1839,"[1, 64, 0]",411
1840,"[1, 64, 0]",411
1841,"[1, 64, 0]",411
1842,"[1, 64, 0]",411
1843,"[1, 64, 0]",411
1844,"[1, 64, 0]",411
1845,"[1, 64, 0]",411
1846,"[1, 64, 0]",411
1847,"[1, 64, 0]",411
1848,"[1, 64, 0]",411
1849,"[1, 64, 0]",411
1850,"[1, 64, 0]",411
1851,"[1, 64, 0]",411
1852,"[1, 64, 0]",411
1853,"[1, 64, 0]",411
1854,"[1, 64, 0]",411
1855,"[1, 64, 0]",411
1856,"[1, 64, 0]",411
1857,"[1, 64, 0]",411
1858,"[1, 64, 0]",411
1859,"[1, 64, 0]",411
1860,"[1, 64, 0]",411
1861,"[1, 64, 0]",411
1862,"[1, 64, 0]",411
1863,"[1, 64, 0]",411
1864,"[1, 64, 0]",411
1865,"[1, 64, 0]",411
1866,"[1, 64, 0]",411
1867,"[1, 64, 0]",411
1868,"[1, 64, 0]",411
1869,"[1, 64, 0]",411
1870,"[1, 64, 0]",411
1871,"[1, 64, 0]",411
1872,"[1, 64, 0]",411
1873,"[1, 64, 0]",411
1874,"[1, 64, 0]",411
1875,"[1, 64, 0]",411
1876,"[1, 64, 0]",411
1877,"[1, 64, 0]",411
1878,"[1, 64, 0]",411
1879,"[1, 64, 0]",411
1880,"[1, 64, 0]",411
1881,"[1, 64, 0]",411
1882,"[1, 64, 0]",411
1883,"[1, 64, 0]",411
1884,"[1, 64, 0]",411
1885,"[1, 64, 0]",411
1886,"[1, 64, 0]",411
1887,"[1, 64, 0]",411
1888,"[1, 64, 0]",411
1889,"[1, 64, 0]",411
1890,"[1, 64, 0]",411
1891,"[1, 64, 0]",411
1892,"[1, 64, 0]",411
1893,"[1, 64, 0]",411
1894,"[1, 64, 0]",411
1895,"[1, 64, 0]",411
1896,"[1, 64, 0]",411
1897,"[1, 64, 0]",411
1898,"[1, 64, 0]",411
1899,"[1, 64, 0]",411
1900,"[1, 118, 0]",411
1901,"[1, 118, 0]",411
1902,"[1, 118, 0]",411
1903,"[1, 118, 0]",411
1904,"[1, 118, 0]",411
1905,"[1, 118, 0]",411
1906,"[1, 118, 0]",411
1907,"[1, 118, 0]",411
1908,"[1, 266, 0]",411
1909,"[1, 118, 0]",411
1910,"[1, 118, 0]",411
1911,"[1, 118, 0]",411
1912,"[1, 118, 0]",411
1913,"[1, 118, 0]",411
1914,"[1, 118, 0]",411
1915,"[1, 118, 0]",411
1916,"[1, 118, 0]",411
1917,"[1, 118, 0]",411
1918,"[1, 118, 0]",411
1919,"[1, 118, 0]",411
1920,"[1, 118, 0]",411
1921,"[1, 118, 0]",411
1922,"[1, 118, 0]",411
1923,"[1, 118, 0]",411
1924,"[1, 64, 0]",411
1925,"[1, 118, 0]",411
1926,"[1, 118, 0]",411
1927,"[1, 118, 0]",411
1928,"[1, 118, 0]",411
1929,"[1, 118, 0]",411
1930,"[1, 118, 0]",411
1931,"[1, 118, 0]",411
1932,"[1, 118, 0]",411
1933,"[1, 118, 0]",411
1934,"[1, 118, 0]",411
1935,"[1, 118, 0]",411
1936,"[1, 118, 0]",411
1937,"[1, 118, 0]",411
1938,"[1, 118, 0]",411
1939,"[1, 118, 0]",411
1940,"[1, 118, 0]",411
1941,"[1, 118, 0]",411
1942,"[1, 118, 0]",411
1943,"[1, 118, 0]",411
1944,"[1, 118, 0]",411
1945,"[1, 118, 0]",411
1946,"[1, 118, 0]",411
1947,"[1, 118, 0]",411
1948,"[1, 118, 0]",411
1949,"[1, 118, 0]",411
1950,"[1, 118, 0]",411
1951,"[1, 118, 0]",411
1952,"[1, 118, 0]",411
1953,"[1, 118, 0]",411
1954,"[1, 118, 0]",411
1955,"[1, 118, 0]",411
1956,"[1, 118, 0]",411
1957,"[1, 118, 0]",411
1958,"[1, 118, 0]",411
1959,"[1, 118, 0]",411
1960,"[1, 118, 0]",411
1961,"[1, 118, 0]",411
1962,"[1, 118, 0]",411
1963,"[1, 118, 0]",411
1964,"[1, 118, 0]",411
1965,"[1, 118, 0]",411
1966,"[1, 118, 0]",411
1967,"[1, 118, 0]",411
1968,"[1, 118, 0]",411
1969,"[1, 64, 0]",411
1970,"[1, 118, 0]",411
1971,"[1, 118, 0]",411
1972,"[1, 118, 0]",411
1973,"[1, 118, 0]",411
1974,"[1, 118, 0]",411
1975,"[1, 118, 0]",411
1976,"[1, 118, 0]",411
1977,"[1, 118, 0]",411
1978,"[1, 118, 0]",411
1979,"[1, 118, 0]",411
1980,"[1, 118, 0]",411
1981,"[1, 118, 0]",411
1982,"[1, 118, 0]",411
1983,"[1, 118, 0]",411
1984,"[1, 118, 0]",411
1985,"[1, 118, 0]",411
1986,"[1, 118, 0]",411
1987,"[1, 118, 0]",411
1988,"[1, 118, 0]",411
1989,"[1, 118, 0]",411
1990,"[1, 118, 0]",411
1991,"[1, 118, 0]",411
1992,"[1, 118, 0]",411
1993,"[1, 118, 0]",411
1994,"[1, 118, 0]",411
1995,"[1, 118, 0]",411
1996,"[1, 118, 0]",411
1997,"[1, 118, 0]",411
1998,"[1, 118, 0]",411
1999,"[1, 118, 0]",411
2000,"[1, 64, 0]",420
2001,"[1, 64, 0]",420
2002,"[1, 64, 0]",420
2003,"[1, 64, 0]",420
2004,"[1, 64, 0]",420
2005,"[1, 64, 0]",420
2006,"[1, 64, 0]",420
2007,"[1, 64, 0]",420
2008,"[1, 64, 0]",420
2009,"[1, 64, 0]",420
2010,"[1, 64, 0]",420
2011,"[1, 64, 0]",420
2012,"[1, 64, 0]",420
2013,"[1, 64, 0]",420
2014,"[1, 64, 0]",420
2015,"[1, 64, 0]",420
2016,"[1, 64, 0]",420
2017,"[1, 64, 0]",420
2018,"[1, 64, 0]",420
2019,"[1, 64, 0]",420
2020,"[1, 64, 0]",420
2021,"[1, 64, 0]",420
2022,"[1, 64, 0]",420
2023,"[1, 64, 0]",420
2024,"[1, 64, 0]",420
2025,"[1, 64, 0]",420
2026,"[1, 64, 0]",420
2027,"[1, 64, 0]",420
2028,"[1, 64, 0]",420
2029,"[1, 64, 0]",420
2030,"[1, 64, 0]",420
2031,"[1, 64, 0]",420
2032,"[1, 64, 0]",420
2033,"[1, 64, 0]",420
2034,"[1, 64, 0]",420
2035,"[1, 64, 0]",420
2036,"[1, 64, 0]",420
2037,"[1, 64, 0]",420
2038,"[1, 64, 0]",420
2039,"[1, 64, 0]",420
2040,"[1, 64, 0]",420
2041,"[1, 64, 0]",420
2042,"[1, 64, 0]",420
2043,"[1, 64, 0]",420
2044,"[1, 64, 0]",420
2045,"[1, 64, 0]",420
2046,"[1, 64, 0]",420
2047,"[1, 64, 0]",420
2048,"[1, 64, 0]",420
2049,"[1, 64, 0]",420
2050,"[1, 64, 0]",420
2051,"[1, 64, 0]",420
2052,"[1, 64, 0]",420
2053,"[1, 64, 0]",420
2054,"[1, 64, 0]",420
2055,"[1, 64, 0]",420
2056,"[1, 64, 0]",420
2057,"[1, 64, 0]",420
2058,"[1, 64, 0]",420
2059,"[1, 64, 0]",420
2060,"[1, 64, 0]",420
2061,"[1, 64, 0]",420
2062,"[1, 64, 0]",420
2063,"[1, 64, 0]",420
2064,"[1, 64, 0]",420
2065,"[1, 64, 0]",420
2066,"[1, 64, 0]",420
2067,"[1, 64, 0]",420
2068,"[1, 64, 0]",420
2069,"[1, 64, 0]",420
2070,"[1, 64, 0]",420
2071,"[1, 64, 0]",420
2072,"[1, 64, 0]",420
2073,"[1, 64, 0]",420
2074,"[1, 64, 0]",420
2075,"[1, 64, 0]",420
2076,"[1, 64, 0]",420
2077,"[1, 64, 0]",420
2078,"[1, 64, 0]",420
2079,"[1, 64, 0]",420
2080,"[1, 64, 0]",420
2081,"[1, 64, 0]",420
2082,"[1, 64, 0]",420
2083,"[1, 64, 0]",420
2084,"[1, 64, 0]",420
2085,"[1, 64, 0]",420
2086,"[1, 64, 0]",420
2087,"[1, 64, 0]",420
2088,"[1, 64, 0]",420
2089,"[1, 64, 0]",420
2090,"[1, 64, 0]",420
2091,"[1, 64, 0]",420
2092,"[1, 64, 0]",420
2093,"[1, 64, 0]",420
2094,"[1, 64, 0]",420
2095,"[1, 64, 0]",420
2096,"[1, 64, 0]",420
2097,"[1, 64, 0]",420
2098,"[1, 64, 0]",420
2099,"[1, 64, 0]",420
2100,"[1, 64, 0]",420
2101,"[1, 105, 0]",420
2102,"[1, 64, 0]",420
2103,"[1, 64, 0]",420
2104,"[1, 64, 0]",420
2105,"[1, 64, 0]",420
2106,"[1, 64, 0]",420
2107,"[1, 64, 0]",420
2108,"[1, 64, 0]",420
2109,"[1, 64, 0]",420
2110,"[1, 64, 0]",420
2111,"[1, 64, 0]",420
2112,"[1, 64, 0]",420
2113,"[1, 64, 0]",420
2114,"[1, 64, 0]",420
2115,"[1, 64, 0]",420
2116,"[1, 64, 0]",420
2117,"[1, 64, 0]",420
2118,"[1, 64, 0]",420
2119,"[1, 64, 0]",420
2120,"[1, 64, 0]",420
2121,"[1, 64, 0]",420
2122,"[1, 64, 0]",420
2123,"[1, 64, 0]",420
2124,"[1, 64, 0]",420
2125,"[1, 64, 0]",420
2126,"[1, 64, 0]",420
2127,"[1, 64, 0]",420
2128,"[1, 64, 0]",420
2129,"[1, 64, 0]",420
2130,"[1, 64, 0]",420
2131,"[1, 64, 0]",420
2132,"[1, 64, 0]",420
2133,"[1, 64, 0]",420
2134,"[1, 64, 0]",420
2135,"[1, 64, 0]",420
2136,"[1, 105, 0]",420
2137,"[1, 64, 0]",420
2138,"[1, 64, 0]",420
2139,"[1, 64, 0]",420
2140,"[1, 64, 0]",420
2141,"[1, 64, 0]",420
2142,"[1, 64, 0]",420
2143,"[1, 64, 0]",420
2144,"[1, 64, 0]",420
2145,"[1, 129, 0]",420
2146,"[1, 64, 0]",420
2147,"[1, 64, 0]",420
2148,"[1, 64, 0]",420
2149,"[1, 64, 0]",420
2150,"[1, 64, 0]",420
2151,"[1, 64, 0]",420
2152,"[1, 64, 0]",420
2153,"[1, 64, 0]",420
2154,"[1, 64, 0]",420
2155,"[1, 64, 0]",420
2156,"[1, 64, 0]",420
2157,"[1, 64, 0]",420
2158,"[1, 64, 0]",420
2159,"[1, 64, 0]",420
2160,"[1, 64, 0]",420
2161,"[1, 64, 0]",420
2162,"[1, 64, 0]",420
2163,"[1, 64, 0]",420
2164,"[1, 64, 0]",420
2165,"[1, 64, 0]",420
2166,"[1, 64, 0]",420
2167,"[1, 64, 0]",420
2168,"[1, 64, 0]",420
2169,"[1, 64, 0]",420
2170,"[1, 64, 0]",420
2171,"[1, 64, 0]",420
2172,"[1, 64, 0]",420
2173,"[1, 64, 0]",420
2174,"[1, 64, 0]",420
2175,"[1, 64, 0]",420
2176,"[1, 64, 0]",420
2177,"[1, 64, 0]",420
2178,"[1, 64, 0]",420
2179,"[1, 64, 0]",420
2180,"[1, 64, 0]",420
2181,"[1, 64, 0]",420
2182,"[1, 64, 0]",420
2183,"[1, 64, 0]",420
2184,"[1, 64, 0]",420
2185,"[1, 64, 0]",420
2186,"[1, 64, 0]",420
2187,"[1, 64, 0]",420
2188,"[1, 64, 0]",420
2189,"[1, 64, 0]",420
2190,"[1, 64, 0]",420
2191,"[1, 64, 0]",420
2192,"[1, 64, 0]",420
2193,"[1, 64, 0]",420
2194,"[1, 64, 0]",420
2195,"[1, 64, 0]",420
2196,"[1, 64, 0]",420
2197,"[1, 64, 0]",420
2198,"[1, 64, 0]",420
2199,"[1, 64, 0]",420
2200,"[1, 64, 0]",421
2201,"[1, 64, 0]",421
2202,"[1, 64, 0]",421
2203,"[1, 64, 0]",421
2204,"[1, 64, 0]",421
2205,"[1, 64, 0]",421
2206,"[1, 64, 0]",421
2207,"[1, 64, 0]",421
2208,"[1, 64, 0]",421
2209,"[1, 64, 0]",421
2210,"[1, 64, 0]",421
2211,"[1, 64, 0]",421
2212,"[1, 64, 0]",421
2213,"[1, 64, 0]",421
2214,"[1, 64, 0]",421
2215,"[1, 64, 0]",421
2216,"[1, 64, 0]",421
2217,"[1, 64, 0]",421
2218,"[1, 64, 0]",421
2219,"[1, 64, 0]",421
2220,"[1, 64, 0]",421
2221,"[1, 64, 0]",421
2222,"[1, 64, 0]",421
2223,"[1, 64, 0]",421
2224,"[1, 64, 0]",421
2225,"[1, 64, 0]",421
2226,"[1, 64, 0]",421
2227,"[1, 64, 0]",421
2228,"[1, 64, 0]",421
2229,"[1, 64, 0]",421
2230,"[1, 64, 0]",421
2231,"[1, 64, 0]",421
2232,"[1, 64, 0]",421
2233,"[1, 64, 0]",421
2234,"[1, 64, 0]",421
2235,"[1, 64, 0]",421
2236,"[1, 64, 0]",421
2237,"[1, 64, 0]",421
2238,"[1, 64, 0]",421
2239,"[1, 64, 0]",421
2240,"[1, 64, 0]",421
2241,"[1, 64, 0]",421
2242,"[1, 64, 0]",421
2243,"[1, 64, 0]",421
2244,"[1, 64, 0]",421
2245,"[1, 64, 0]",421
2246,"[1, 64, 0]",421
2247,"[1, 64, 0]",421
2248,"[1, 64, 0]",421
2249,"[1, 64, 0]",421
2250,"[1, 64, 0]",421
2251,"[1, 64, 0]",421
2252,"[1, 64, 0]",421
2253,"[1, 64, 0]",421
2254,"[1, 64, 0]",421
2255,"[1, 64, 0]",421
2256,"[1, 64, 0]",421
2257,"[1, 64, 0]",421
2258,"[1, 64, 0]",421
2259,"[1, 64, 0]",421
2260,"[1, 64, 0]",421
2261,"[1, 64, 0]",421
2262,"[1, 64, 0]",421
2263,"[1, 64, 0]",421
2264,"[1, 64, 0]",421
2265,"[1, 64, 0]",421
2266,"[1, 64, 0]",421
2267,"[1, 64, 0]",421
2268,"[1, 64, 0]",421
2269,"[1, 64, 0]",421
2270,"[1, 64, 0]",421
2271,"[1, 64, 0]",421
2272,"[1, 64, 0]",421
2273,"[1, 64, 0]",421
2274,"[1, 64, 0]",421
2275,"[1, 64, 0]",421
2276,"[1, 64, 0]",421
2277,"[1, 64, 0]",421
2278,"[1, 64, 0]",421
2279,"[1, 64, 0]",421
2280,"[1, 64, 0]",421
2281,"[1, 64, 0]",421
2282,"[1, 64, 0]",421
2283,"[1, 64, 0]",421
2284,"[1, 64, 0]",421
2285,"[1, 64, 0]",421
2286,"[1, 64, 0]",421
2287,"[1, 64, 0]",421
2288,"[1, 64, 0]",421
2289,"[1, 64, 0]",421
2290,"[1, 64, 0]",421
2291,"[1, 64, 0]",421
2292,"[1, 64, 0]",421
2293,"[1, 64, 0]",421
2294,"[1, 64, 0]",421
2295,"[1, 64, 0]",421
2296,"[1, 64, 0]",421
2297,"[1, 64, 0]",421
2298,"[1, 64, 0]",421
2299,"[1, 64, 0]",421
2300,"[1, 64, 0]",421
2301,"[1, 64, 0]",421
2302,"[1, 64, 0]",421
2303,"[1, 64, 0]",421
2304,"[1, 64, 0]",421
2305,"[1, 64, 0]",421
2306,"[1, 64, 0]",421
2307,"[1, 64, 0]",421
2308,"[1, 64, 0]",421
2309,"[1, 105, 0]",421
2310,"[1, 64, 0]",421
2311,"[1, 64, 0]",421
2312,"[1, 64, 0]",421
2313,"[1, 64, 0]",421
2314,"[1, 64, 0]",421
2315,"[1, 64, 0]",421
2316,"[1, 64, 0]",421
2317,"[1, 64, 0]",421
2318,"[1, 64, 0]",421
2319,"[1, 64, 0]",421
2320,"[1, 64, 0]",421
2321,"[1, 64, 0]",421
2322,"[1, 64, 0]",421
2323,"[1, 64, 0]",421
2324,"[1, 64, 0]",421
2325,"[1, 64, 0]",421
2326,"[1, 64, 0]",421
2327,"[1, 64, 0]",421
2328,"[1, 64, 0]",421
2329,"[1, 64, 0]",421
2330,"[1, 64, 0]",421
2331,"[1, 64, 0]",421
2332,"[1, 64, 0]",421
2333,"[1, 64, 0]",421
2334,"[1, 64, 0]",421
2335,"[1, 64, 0]",421
2336,"[1, 64, 0]",421
2337,"[1, 64, 0]",421
2338,"[1, 64, 0]",421
2339,"[1, 64, 0]",421
2340,"[1, 64, 0]",421
2341,"[1, 64, 0]",421
2342,"[1, 64, 0]",421
2343,"[1, 64, 0]",421
2344,"[1, 64, 0]",421
2345,"[1, 64, 0]",421
2346,"[1, 64, 0]",421
2347,"[1, 64, 0]",421
2348,"[1, 64, 0]",421
2349,"[1, 105, 0]",421
2350,"[1, 64, 0]",421
2351,"[1, 105, 0]",421
2352,"[1, 64, 0]",421
2353,"[1, 105, 0]",421
2354,"[1, 64, 0]",421
2355,"[1, 64, 0]",421
2356,"[1, 64, 0]",421
2357,"[1, 64, 0]",421
2358,"[1, 64, 0]",421
2359,"[1, 64, 0]",421
2360,"[1, 64, 0]",421
2361,"[1, 64, 0]",421
2362,"[1, 64, 0]",421
2363,"[1, 64, 0]",421
2364,"[1, 64, 0]",421
2365,"[1, 64, 0]",421
2366,"[1, 64, 0]",421
2367,"[1, 64, 0]",421
2368,"[1, 64, 0]",421
2369,"[1, 64, 0]",421
2370,"[1, 64, 0]",421
2371,"[1, 64, 0]",421
2372,"[1, 64, 0]",421
2373,"[1, 64, 0]",421
2374,"[1, 64, 0]",421
2375,"[1, 105, 0]",421
2376,"[1, 64, 0]",421
2377,"[1, 64, 0]",421
2378,"[1, 64, 0]",421
2379,"[1, 64, 0]",421
2380,"[1, 105, 0]",421
2381,"[1, 64, 0]",421
2382,"[1, 64, 0]",421
2383,"[1, 105, 0]",421
2384,"[1, 64, 0]",421
2385,"[1, 64, 0]",421
2386,"[1, 64, 0]",421
2387,"[1, 64, 0]",421
2388,"[1, 105, 0]",421
2389,"[1, 64, 0]",421
2390,"[1, 64, 0]",421
2391,"[1, 64, 0]",421
2392,"[1, 64, 0]",421
2393,"[1, 64, 0]",421
2394,"[1, 64, 0]",421
2395,"[1, 64, 0]",421
2396,"[1, 105, 0]",421
2397,"[1, 64, 0]",421
2398,"[1, 64, 0]",421
2399,"[1, 64, 0]",421
