,0,1,2,3,4,label
1838,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1440, 38]","[1, 574, 38]",411
1839,"[1, 64, 0]","[0, 60, 37]","[1, 52, 37]","[1, 1440, 38]","[1, 574, 38]",411
1840,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1440, 38]","[1, 574, 38]",411
1841,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1440, 38]","[1, 574, 38]",411
1842,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1440, 38]","[1, 574, 38]",411
1843,"[1, 64, 0]","[0, 60, 37]","[1, 52, 38]","[1, 1440, 38]","[1, 574, 38]",411
1844,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1440, 38]","[1, 574, 38]",411
1845,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1440, 39]","[1, 574, 39]",411
1846,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1440, 38]","[1, 574, 38]",411
1847,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1440, 39]","[1, 574, 39]",411
1848,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1440, 38]","[1, 574, 38]",411
1849,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1440, 38]","[1, 574, 38]",411
1850,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1440, 38]","[1, 574, 38]",411
1851,"[1, 64, 0]","[0, 60, 38]","[1, 52, 39]","[1, 1440, 39]","[1, 574, 39]",411
1852,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1440, 39]","[1, 574, 39]",411
1853,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1440, 38]","[1, 574, 38]",411
1854,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1440, 38]","[1, 574, 38]",411
1855,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1440, 38]","[1, 574, 38]",411
1856,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1440, 38]","[1, 574, 38]",411
1857,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1440, 38]","[1, 574, 38]",411
1858,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1440, 38]","[1, 574, 38]",411
1859,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1440, 38]","[1, 574, 38]",411
1860,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1440, 39]","[1, 574, 39]",411
1861,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1440, 38]","[1, 574, 38]",411
1862,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1440, 38]","[1, 574, 38]",411
1863,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1440, 38]","[1, 574, 38]",411
1864,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1440, 38]","[1, 574, 38]",411
1865,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1440, 38]","[1, 574, 38]",411
1866,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1440, 38]","[1, 574, 38]",411
1867,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1440, 39]","[1, 574, 39]",411
1868,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1440, 38]","[1, 574, 38]",411
1869,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1440, 38]","[1, 574, 38]",411
1870,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1440, 38]","[1, 574, 38]",411
1871,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1440, 38]","[1, 574, 38]",411
1872,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1440, 38]","[1, 574, 38]",411
1873,"[1, 64, 0]","[0, 60, 37]","[1, 52, 37]","[1, 1440, 38]","[1, 574, 38]",411
1874,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1440, 38]","[1, 574, 38]",411
1875,"[1, 64, 0]","[0, 60, 37]","[1, 52, 37]","[1, 1440, 38]","[1, 574, 38]",411
1876,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1440, 38]","[1, 574, 38]",411
1877,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1440, 38]","[1, 574, 38]",411
1878,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1440, 38]","[1, 574, 38]",411
1879,"[1, 64, 0]","[0, 60, 42]","[1, 52, 42]","[1, 1440, 42]","[1, 574, 42]",411
1880,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1440, 38]","[1, 574, 38]",411
1881,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1440, 39]","[1, 574, 39]",411
1882,"[1, 64, 0]","[0, 60, 37]","[1, 52, 38]","[1, 1440, 38]","[1, 574, 38]",411
1883,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1440, 38]","[1, 574, 38]",411
1884,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1440, 38]","[1, 574, 38]",411
1885,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1440, 39]","[1, 574, 39]",411
1886,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1440, 38]","[1, 574, 38]",411
1887,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1440, 38]","[1, 574, 38]",411
1888,"[1, 64, 0]","[0, 60, 37]","[1, 52, 37]","[1, 1440, 38]","[1, 574, 38]",411
1889,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1440, 38]","[1, 574, 38]",411
1890,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1440, 38]","[1, 574, 38]",411
1891,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1440, 38]","[1, 574, 38]",411
1892,"[1, 64, 0]","[0, 60, 44]","[1, 52, 44]","[1, 1440, 44]","[1, 574, 44]",411
1893,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1440, 38]","[1, 574, 38]",411
1894,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1440, 38]","[1, 574, 38]",411
1895,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1440, 38]","[1, 574, 38]",411
1896,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1440, 39]","[1, 574, 39]",411
1897,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1440, 39]","[1, 574, 39]",411
1898,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1440, 38]","[1, 574, 38]",411
1899,"[1, 64, 0]","[0, 60, 37]","[1, 52, 38]","[1, 1440, 38]","[1, 574, 38]",411
1900,"[1, 118, 0]","[0, 133, 63]","[0, 1420, 63]","[0, 1420, 63]","[0, 570, 63]",411
1901,"[1, 118, 0]","[0, 133, 85]","[0, 1420, 85]","[0, 1420, 85]","[0, 570, 85]",411
1902,"[1, 118, 0]","[0, 133, 69]","[1, 52, 69]","[0, 1500, 69]","[0, 1500, 69]",411
1903,"[1, 118, 0]","[0, 208, 55]","[0, 1420, 55]","[0, 1420, 55]","[0, 570, 55]",411
1904,"[1, 118, 0]","[0, 133, 64]","[0, 1420, 64]","[0, 1420, 64]","[0, 580, 64]",411
1905,"[1, 118, 0]","[0, 216, 60]","[0, 1420, 60]","[0, 1420, 60]","[0, 580, 60]",411
1906,"[1, 118, 0]","[0, 133, 56]","[0, 1420, 56]","[0, 1420, 56]","[0, 580, 56]",411
1907,"[1, 118, 0]","[0, 133, 166]","[1, 52, 167]","[0, 1420, 167]","[0, 1420, 167]",411
1908,"[1, 266, 0]","[0, 208, 67]","[0, 1420, 67]","[0, 75, 67]","[1, 52, 68]",411
1909,"[1, 118, 0]","[0, 133, 63]","[0, 1420, 63]","[0, 1420, 63]","[0, 580, 63]",411
1910,"[1, 118, 0]","[0, 133, 70]","[0, 1420, 70]","[0, 1420, 70]","[0, 570, 70]",411
1911,"[1, 118, 0]","[0, 52, 86]","[0, 133, 116]","[0, 1420, 116]","[0, 1420, 116]",411
1912,"[1, 118, 0]","[0, 133, 54]","[0, 1420, 54]","[0, 1420, 54]","[0, 580, 54]",411
1913,"[1, 118, 0]","[0, 133, 61]","[1, 52, 61]","[0, 1420, 61]","[0, 1420, 61]",411
1914,"[1, 118, 0]","[0, 52, 45]","[0, 133, 61]","[0, 1420, 62]","[0, 1420, 62]",411
1915,"[1, 118, 0]","[0, 133, 54]","[0, 1420, 54]","[0, 1420, 54]","[0, 581, 54]",411
1916,"[1, 118, 0]","[0, 133, 60]","[0, 1420, 60]","[0, 1420, 60]","[0, 570, 60]",411
1917,"[1, 118, 0]","[0, 133, 151]","[0, 1420, 151]","[0, 1420, 151]","[0, 579, 151]",411
1918,"[1, 118, 0]","[0, 133, 72]","[0, 1420, 72]","[0, 1420, 72]","[0, 580, 72]",411
1919,"[1, 118, 0]","[0, 133, 53]","[0, 1420, 53]","[0, 1420, 53]","[0, 570, 53]",411
1920,"[1, 118, 0]","[0, 133, 79]","[0, 1420, 79]","[0, 1420, 79]","[0, 580, 79]",411
1921,"[1, 118, 0]","[0, 216, 58]","[0, 1420, 59]","[0, 1420, 59]","[0, 569, 59]",411
1922,"[1, 118, 0]","[0, 136, 62]","[0, 1420, 62]","[0, 1420, 62]","[0, 570, 62]",411
1923,"[1, 118, 0]","[0, 133, 55]","[0, 1420, 55]","[0, 1420, 55]","[0, 570, 55]",411
1924,"[1, 64, 0]","[0, 60, 45]","[1, 52, 45]","[1, 1420, 48]","[1, 579, 48]",411
1925,"[1, 118, 0]","[0, 133, 79]","[0, 98, 79]","[1, 52, 79]","[1, 52, 79]",411
1926,"[1, 118, 0]","[0, 133, 71]","[1, 52, 71]","[0, 1500, 71]","[0, 1500, 71]",411
1927,"[1, 118, 0]","[0, 133, 81]","[1, 52, 81]","[0, 1500, 82]","[0, 1500, 82]",411
1928,"[1, 118, 0]","[0, 133, 82]","[0, 1500, 82]","[0, 1500, 82]","[0, 348, 82]",411
1929,"[1, 118, 0]","[0, 133, 72]","[0, 1500, 72]","[1, 52, 72]","[1, 52, 72]",411
1930,"[1, 118, 0]","[0, 133, 82]","[1, 52, 82]","[0, 1500, 82]","[1, 52, 82]",411
1931,"[1, 118, 0]","[0, 133, 72]","[1, 52, 72]","[0, 1500, 73]","[0, 1500, 73]",411
1932,"[1, 118, 0]","[0, 52, 131]","[0, 133, 227]","[0, 1500, 227]","[0, 1500, 227]",411
1933,"[1, 118, 0]","[0, 133, 75]","[0, 1500, 75]","[0, 1500, 75]","[0, 348, 75]",411
1934,"[1, 118, 0]","[0, 133, 63]","[0, 1420, 63]","[0, 75, 63]","[0, 1420, 63]",411
1935,"[1, 118, 0]","[0, 133, 81]","[0, 1500, 81]","[0, 1500, 81]","[0, 348, 81]",411
1936,"[1, 118, 0]","[0, 133, 68]","[1, 52, 68]","[0, 1500, 69]","[0, 1500, 69]",411
1937,"[1, 118, 0]","[0, 133, 69]","[1, 52, 69]","[0, 1500, 70]","[0, 1500, 70]",411
1938,"[1, 118, 0]","[0, 134, 92]","[1, 52, 92]","[0, 1500, 92]","[0, 1500, 92]",411
1939,"[1, 118, 0]","[0, 133, 89]","[0, 1500, 89]","[0, 1500, 89]","[0, 358, 89]",411
1940,"[1, 118, 0]","[0, 133, 86]","[1, 52, 86]","[0, 1500, 86]","[0, 1500, 86]",411
1941,"[1, 118, 0]","[0, 216, 92]","[1, 52, 92]","[0, 1500, 94]","[1, 52, 94]",411
1942,"[1, 118, 0]","[0, 133, 71]","[0, 1500, 71]","[1, 52, 71]","[1, 52, 71]",411
1943,"[1, 118, 0]","[1, 118, 247]","[0, 133, 301]","[0, 1500, 301]","[0, 1500, 301]",411
1944,"[1, 118, 0]","[0, 133, 89]","[1, 52, 89]","[0, 1500, 91]","[1, 52, 91]",411
1945,"[1, 118, 0]","[0, 133, 74]","[0, 1420, 74]","[0, 75, 74]","[1, 52, 74]",411
1946,"[1, 118, 0]","[0, 133, 85]","[1, 52, 85]","[0, 1500, 86]","[0, 1500, 86]",411
1947,"[1, 118, 0]","[0, 133, 83]","[1, 52, 83]","[0, 1500, 83]","[0, 1500, 83]",411
1948,"[1, 118, 0]","[0, 133, 83]","[0, 1500, 83]","[0, 1500, 83]","[0, 348, 83]",411
1949,"[1, 118, 0]","[0, 133, 66]","[1, 52, 66]","[0, 1500, 68]","[0, 1500, 68]",411
1950,"[1, 118, 0]","[1, 118, 246]","[0, 64, 470]","[0, 133, 494]","[0, 1500, 495]",411
1951,"[1, 118, 0]","[0, 133, 72]","[1, 52, 72]","[0, 1500, 73]","[0, 1500, 73]",411
1952,"[1, 118, 0]","[0, 133, 73]","[1, 52, 73]","[0, 1500, 74]","[0, 1500, 74]",411
1953,"[1, 118, 0]","[0, 133, 90]","[0, 1500, 90]","[0, 1500, 90]","[0, 348, 90]",411
1954,"[1, 118, 0]","[0, 133, 99]","[1, 52, 99]","[0, 1500, 99]","[0, 1500, 99]",411
1955,"[1, 118, 0]","[0, 135, 72]","[0, 1500, 72]","[0, 1500, 72]","[0, 348, 72]",411
1956,"[1, 118, 0]","[0, 133, 70]","[0, 1420, 70]","[0, 1420, 70]","[0, 570, 71]",411
1957,"[1, 118, 0]","[0, 133, 71]","[1, 52, 71]","[0, 1500, 71]","[0, 1500, 71]",411
1958,"[1, 118, 0]","[0, 133, 82]","[1, 52, 82]","[0, 1500, 82]","[1, 52, 82]",411
1959,"[1, 118, 0]","[1, 118, 240]","[0, 133, 483]","[0, 1500, 483]","[0, 1500, 483]",411
1960,"[1, 118, 0]","[0, 133, 70]","[1, 52, 71]","[0, 1500, 72]","[0, 1500, 72]",411
1961,"[1, 118, 0]","[0, 133, 77]","[1, 52, 77]","[0, 1443, 77]","[1, 52, 77]",411
1962,"[1, 118, 0]","[0, 133, 88]","[1, 52, 88]","[0, 1500, 89]","[0, 1500, 89]",411
1963,"[1, 118, 0]","[0, 216, 86]","[1, 52, 86]","[0, 1500, 86]","[0, 1500, 86]",411
1964,"[1, 118, 0]","[1, 118, 240]","[0, 133, 271]","[0, 1500, 271]","[0, 1500, 271]",411
1965,"[1, 118, 0]","[0, 52, 103]","[0, 133, 108]","[1, 52, 108]","[0, 1500, 109]",411
1966,"[1, 118, 0]","[1, 118, 259]","[0, 133, 283]","[0, 1500, 283]","[0, 1500, 283]",411
1967,"[1, 118, 0]","[1, 118, 201]","[0, 133, 232]","[0, 1420, 232]","[0, 1420, 232]",411
1968,"[1, 118, 0]","[0, 133, 71]","[0, 1500, 71]","[0, 1500, 71]","[0, 358, 72]",411
1969,"[1, 64, 0]","[0, 60, 68]","[1, 52, 68]","[1, 1440, 69]","[1, 1050, 69]",411
1970,"[1, 118, 0]","[0, 133, 156]","[0, 1500, 156]","[0, 1500, 156]","[0, 348, 156]",411
1971,"[1, 118, 0]","[0, 133, 82]","[1, 52, 82]","[0, 1443, 84]","[0, 1500, 84]",411
1972,"[1, 118, 0]","[0, 133, 67]","[0, 1500, 67]","[0, 1500, 67]","[0, 358, 67]",411
1973,"[1, 118, 0]","[0, 133, 66]","[0, 1500, 66]","[0, 1500, 66]","[0, 348, 66]",411
1974,"[1, 118, 0]","[0, 133, 73]","[0, 1500, 73]","[1, 52, 73]","[0, 1500, 73]",411
1975,"[1, 118, 0]","[0, 133, 75]","[1, 52, 75]","[0, 1500, 75]","[1, 52, 75]",411
1976,"[1, 118, 0]","[0, 133, 74]","[0, 1500, 74]","[0, 1500, 74]","[0, 348, 74]",411
1977,"[1, 118, 0]","[0, 133, 70]","[1, 52, 70]","[0, 1500, 70]","[1, 52, 70]",411
1978,"[1, 118, 0]","[0, 133, 68]","[0, 1420, 68]","[0, 1420, 68]","[0, 580, 68]",411
1979,"[1, 118, 0]","[0, 133, 78]","[1, 52, 78]","[0, 1500, 78]","[0, 1500, 78]",411
1980,"[1, 118, 0]","[0, 133, 79]","[1, 52, 79]","[0, 1500, 79]","[1, 52, 79]",411
1981,"[1, 118, 0]","[0, 133, 66]","[1, 52, 67]","[0, 1500, 67]","[1, 52, 67]",411
1982,"[1, 118, 0]","[0, 133, 72]","[1, 52, 72]","[0, 1500, 72]","[0, 1500, 72]",411
1983,"[1, 118, 0]","[0, 133, 78]","[1, 52, 78]","[0, 1500, 78]","[0, 1500, 78]",411
1984,"[1, 118, 0]","[0, 133, 67]","[1, 52, 67]","[0, 1500, 67]","[0, 1500, 67]",411
1985,"[1, 118, 0]","[0, 133, 69]","[1, 52, 70]","[0, 1500, 70]","[0, 1500, 70]",411
1986,"[1, 118, 0]","[0, 133, 68]","[0, 98, 68]","[1, 52, 68]","[1, 52, 68]",411
1987,"[1, 118, 0]","[0, 133, 66]","[1, 52, 66]","[0, 1500, 67]","[0, 1500, 67]",411
1988,"[1, 118, 0]","[0, 133, 67]","[1, 52, 67]","[0, 1500, 68]","[0, 1500, 68]",411
1989,"[1, 118, 0]","[0, 208, 59]","[0, 1420, 59]","[0, 1420, 59]","[0, 570, 59]",411
1990,"[1, 118, 0]","[0, 133, 87]","[1, 52, 87]","[0, 1500, 87]","[0, 1500, 87]",411
1991,"[1, 118, 0]","[0, 133, 86]","[1, 52, 86]","[0, 1500, 87]","[0, 1500, 87]",411
1992,"[1, 118, 0]","[0, 133, 67]","[1, 52, 67]","[0, 1500, 68]","[0, 1500, 68]",411
1993,"[1, 118, 0]","[0, 52, 101]","[0, 133, 109]","[1, 52, 110]","[0, 1443, 110]",411
1994,"[1, 118, 0]","[0, 133, 72]","[1, 52, 72]","[0, 1500, 77]","[0, 1500, 77]",411
1995,"[1, 118, 0]","[0, 133, 90]","[1, 52, 90]","[0, 1500, 90]","[0, 1500, 90]",411
1996,"[1, 118, 0]","[0, 133, 76]","[1, 52, 76]","[0, 1500, 77]","[0, 1500, 77]",411
1997,"[1, 118, 0]","[0, 133, 66]","[1, 52, 66]","[0, 98, 68]","[1, 52, 68]",411
1998,"[1, 118, 0]","[0, 133, 66]","[1, 52, 66]","[0, 1500, 66]","[0, 1500, 66]",411
1999,"[1, 118, 0]","[0, 133, 71]","[1, 52, 71]","[0, 1500, 72]","[0, 1500, 72]",411
2000,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 569, 38]","[0, 52, 76]",420
2001,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 569, 38]","[0, 52, 76]",420
2002,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 569, 38]","[0, 52, 76]",420
2003,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 569, 38]","[0, 52, 76]",420
2004,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 569, 38]","[0, 52, 76]",420
2005,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 569, 38]","[0, 52, 75]",420
2006,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 569, 38]","[0, 52, 77]",420
2007,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 569, 38]","[0, 52, 76]",420
2008,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 569, 38]","[0, 52, 76]",420
2009,"[1, 64, 0]","[0, 60, 37]","[1, 52, 37]","[1, 569, 38]","[0, 52, 75]",420
2010,"[1, 64, 0]","[0, 60, 37]","[1, 52, 38]","[1, 569, 38]","[0, 52, 75]",420
2011,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 661, 38]","[0, 52, 76]",420
2012,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 569, 38]","[0, 52, 76]",420
2013,"[1, 64, 0]","[0, 60, 37]","[1, 52, 38]","[1, 569, 38]","[0, 52, 75]",420
2014,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 569, 38]","[0, 52, 76]",420
2015,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 569, 38]","[0, 52, 76]",420
2016,"[1, 64, 0]","[0, 60, 38]","[1, 52, 39]","[1, 569, 39]","[0, 52, 76]",420
2017,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 814, 38]","[0, 52, 76]",420
2018,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 569, 38]","[0, 52, 76]",420
2019,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 569, 38]","[0, 52, 76]",420
2020,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 569, 38]","[0, 52, 76]",420
2021,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 569, 38]","[0, 52, 76]",420
2022,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 569, 38]","[0, 52, 76]",420
2023,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 569, 38]","[0, 52, 76]",420
2024,"[1, 64, 0]","[0, 60, 37]","[1, 52, 37]","[1, 569, 38]","[0, 52, 75]",420
2025,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 569, 38]","[0, 52, 76]",420
2026,"[1, 64, 0]","[0, 60, 37]","[1, 52, 38]","[1, 569, 38]","[0, 52, 75]",420
2027,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 814, 38]","[0, 52, 76]",420
2028,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 569, 38]","[0, 52, 76]",420
2029,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 569, 38]","[0, 52, 76]",420
2030,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 569, 38]","[0, 52, 76]",420
2031,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 569, 38]","[0, 52, 77]",420
2032,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 569, 38]","[0, 52, 76]",420
2033,"[1, 64, 0]","[0, 60, 38]","[1, 52, 39]","[1, 569, 39]","[0, 52, 77]",420
2034,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 569, 38]","[0, 52, 76]",420
2035,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 569, 38]","[0, 52, 76]",420
2036,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 569, 38]","[0, 52, 76]",420
2037,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 569, 39]","[0, 52, 76]",420
2038,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 569, 38]","[0, 52, 76]",420
2039,"[1, 64, 0]","[0, 60, 37]","[1, 52, 38]","[1, 569, 38]","[0, 52, 75]",420
2040,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 569, 38]","[0, 52, 76]",420
2041,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 569, 38]","[0, 52, 76]",420
2042,"[1, 64, 0]","[0, 60, 37]","[1, 52, 38]","[1, 569, 38]","[0, 52, 75]",420
2043,"[1, 64, 0]","[0, 60, 37]","[1, 52, 37]","[1, 569, 38]","[0, 52, 76]",420
2044,"[1, 64, 0]","[0, 60, 42]","[1, 52, 42]","[1, 569, 43]","[0, 52, 81]",420
2045,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 569, 38]","[0, 52, 76]",420
2046,"[1, 64, 0]","[0, 60, 38]","[1, 52, 39]","[1, 569, 39]","[0, 52, 77]",420
2047,"[1, 64, 0]","[0, 60, 37]","[1, 52, 38]","[1, 569, 38]","[0, 52, 75]",420
2048,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 569, 38]","[0, 52, 76]",420
2049,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 569, 38]","[0, 52, 76]",420
2050,"[1, 64, 0]","[0, 60, 37]","[1, 52, 37]","[1, 569, 38]","[0, 52, 76]",420
2051,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 569, 38]","[0, 52, 76]",420
2052,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 569, 39]","[0, 52, 76]",420
2053,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 569, 39]","[0, 52, 76]",420
2054,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 569, 38]","[0, 52, 76]",420
2055,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 569, 38]","[0, 52, 75]",420
2056,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 569, 38]","[0, 52, 76]",420
2057,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 569, 38]","[0, 52, 76]",420
2058,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 569, 38]","[0, 52, 76]",420
2059,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 569, 38]","[0, 52, 76]",420
2060,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 569, 38]","[0, 52, 76]",420
2061,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 569, 38]","[0, 52, 76]",420
2062,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 569, 38]","[0, 52, 75]",420
2063,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 569, 38]","[0, 52, 76]",420
2064,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 569, 38]","[0, 52, 76]",420
2065,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 569, 38]","[0, 52, 76]",420
2066,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 569, 38]","[0, 52, 76]",420
2067,"[1, 64, 0]","[0, 60, 38]","[1, 52, 39]","[1, 804, 39]","[0, 52, 77]",420
2068,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 569, 38]","[0, 52, 76]",420
2069,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 569, 38]","[0, 52, 76]",420
2070,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 569, 38]","[0, 52, 76]",420
2071,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 569, 39]","[0, 52, 76]",420
2072,"[1, 64, 0]","[0, 60, 37]","[1, 52, 37]","[1, 569, 38]","[0, 52, 75]",420
2073,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 569, 38]","[0, 52, 76]",420
2074,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 569, 38]","[0, 52, 76]",420
2075,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 569, 38]","[0, 52, 76]",420
2076,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 569, 38]","[0, 52, 76]",420
2077,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 569, 38]","[0, 52, 76]",420
2078,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 569, 38]","[0, 52, 76]",420
2079,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 569, 38]","[0, 52, 76]",420
2080,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 569, 38]","[0, 52, 76]",420
2081,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 569, 38]","[0, 52, 75]",420
2082,"[1, 64, 0]","[0, 60, 37]","[1, 52, 37]","[1, 569, 38]","[0, 52, 75]",420
