,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,label
414,"[1, 60, 0]","[0, 60, 61]","[1, 52, 61]","[1, 1883, 62]","[0, 52, 126]","[0, 52, 126]","[0, 3897, 145]","[1, 52, 145]","[1, 116, 147]","[1, 144, 147]","[1, 517, 147]","[0, 52, 206]","[0, 573, 206]","[1, 83, 206]","[0, 224, 214]","[0, 1443, 217]","[0, 1107, 217]","[1, 52, 217]","[1, 172, 221]","[1, 165, 248]",11
415,"[1, 60, 0]","[0, 60, 58]","[1, 52, 58]","[1, 1787, 58]","[0, 52, 121]","[0, 3897, 121]","[1, 52, 121]","[1, 116, 125]","[1, 144, 125]","[1, 517, 126]","[0, 564, 181]","[1, 83, 181]","[0, 83, 181]","[0, 224, 193]","[0, 1443, 193]","[1, 52, 193]","[0, 1078, 194]","[0, 83, 194]","[1, 52, 194]","[1, 172, 201]",11
416,"[1, 60, 0]","[0, 60, 57]","[1, 52, 57]","[1, 2090, 58]","[0, 52, 130]","[0, 52, 130]","[0, 1427, 130]","[1, 52, 130]","[1, 116, 132]","[1, 144, 132]","[1, 517, 132]","[1, 995, 134]","[0, 564, 189]","[0, 83, 189]","[1, 52, 189]","[1, 83, 189]","[0, 52, 193]","[0, 302, 197]","[0, 185, 200]","[1, 52, 200]",11
417,"[1, 60, 0]","[0, 60, 57]","[1, 52, 57]","[1, 1883, 57]","[0, 52, 116]","[0, 52, 116]","[0, 3897, 121]","[1, 52, 121]","[1, 116, 123]","[1, 144, 123]","[1, 517, 124]","[0, 564, 182]","[0, 52, 182]","[0, 83, 182]","[1, 52, 182]","[1, 83, 182]","[0, 224, 187]","[0, 1443, 187]","[0, 1037, 187]","[0, 93, 187]",11
418,"[1, 60, 0]","[0, 60, 60]","[1, 52, 60]","[1, 2026, 61]","[0, 52, 121]","[0, 52, 121]","[0, 1427, 122]","[1, 52, 123]","[1, 116, 124]","[1, 144, 125]","[1, 1475, 125]","[0, 564, 182]","[0, 83, 182]","[0, 52, 182]","[1, 52, 182]","[1, 83, 182]","[0, 302, 194]","[0, 185, 195]","[1, 52, 195]","[0, 1443, 196]",11
419,"[1, 60, 0]","[0, 60, 57]","[1, 52, 57]","[1, 1787, 58]","[0, 52, 120]","[0, 52, 120]","[0, 1500, 124]","[1, 52, 124]","[0, 1500, 124]","[1, 52, 124]","[0, 1000, 124]","[1, 52, 124]","[1, 116, 128]","[1, 144, 128]","[1, 517, 128]","[0, 564, 184]","[1, 83, 184]","[0, 52, 187]","[0, 83, 188]","[0, 224, 201]",11
420,"[1, 60, 0]","[0, 60, 64]","[1, 52, 64]","[1, 1819, 64]","[1, 431, 196]","[0, 52, 358]","[0, 64, 358]","[0, 2948, 358]","[0, 1000, 358]","[1, 52, 358]","[1, 52, 358]","[1, 116, 360]","[1, 144, 360]","[1, 517, 396]","[0, 52, 463]","[0, 573, 463]","[1, 83, 463]","[0, 224, 473]","[0, 1443, 473]","[0, 1047, 473]",11
421,"[1, 60, 0]","[0, 60, 58]","[1, 52, 58]","[1, 2026, 58]","[0, 52, 118]","[0, 1427, 122]","[1, 52, 122]","[1, 116, 124]","[1, 144, 124]","[1, 517, 125]","[1, 996, 125]","[0, 564, 182]","[0, 83, 182]","[1, 52, 182]","[1, 83, 182]","[0, 52, 183]","[0, 302, 189]","[0, 185, 191]","[1, 52, 191]","[0, 1443, 191]",11
422,"[1, 60, 0]","[0, 60, 57]","[1, 52, 57]","[1, 2090, 57]","[0, 52, 116]","[0, 52, 116]","[0, 1427, 119]","[1, 52, 119]","[1, 116, 122]","[1, 144, 122]","[1, 517, 122]","[1, 1009, 123]","[0, 564, 179]","[0, 83, 179]","[0, 52, 179]","[1, 52, 179]","[1, 83, 179]","[0, 224, 186]","[0, 1443, 186]","[0, 1047, 186]",11
423,"[1, 60, 0]","[0, 60, 57]","[1, 52, 57]","[1, 1851, 57]","[0, 52, 119]","[0, 52, 119]","[0, 1500, 120]","[1, 52, 120]","[0, 2448, 121]","[1, 52, 121]","[1, 116, 128]","[1, 144, 128]","[1, 517, 128]","[0, 564, 194]","[0, 83, 194]","[1, 52, 194]","[1, 83, 194]","[0, 224, 195]","[0, 1443, 195]","[0, 1048, 195]",11
