,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,label
745,"[1, 60, 0]","[0, 60, 45]","[1, 52, 45]","[1, 1947, 47]","[0, 52, 93]","[0, 52, 93]","[0, 4364, 95]","[1, 52, 95]","[1, 116, 122]","[1, 222, 122]","[1, 433, 122]","[0, 564, 167]","[0, 52, 168]","[0, 83, 168]","[1, 83, 170]","[0, 224, 182]","[0, 98, 182]","[0, 1443, 183]","[0, 1028, 183]","[0, 124, 183]",20
746,"[1, 60, 0]","[0, 60, 45]","[1, 52, 45]","[1, 1947, 46]","[0, 52, 94]","[0, 52, 96]","[0, 4156, 100]","[1, 52, 100]","[0, 259, 101]","[1, 52, 101]","[1, 116, 127]","[1, 222, 128]","[1, 433, 128]","[0, 564, 171]","[1, 83, 172]","[0, 83, 172]","[0, 224, 192]","[0, 1443, 192]","[0, 1048, 192]","[0, 83, 192]",20
747,"[1, 60, 0]","[0, 60, 46]","[1, 52, 46]","[1, 1947, 51]","[0, 52, 97]","[0, 52, 97]","[0, 4363, 103]","[1, 52, 103]","[1, 116, 135]","[1, 222, 136]","[1, 433, 136]","[0, 564, 179]","[1, 83, 180]","[0, 83, 180]","[0, 224, 190]","[0, 1443, 190]","[0, 1037, 190]","[0, 93, 190]","[0, 83, 190]","[1, 52, 190]",20
748,"[1, 60, 0]","[0, 60, 44]","[1, 52, 44]","[1, 1947, 45]","[0, 52, 91]","[0, 52, 91]","[0, 4364, 95]","[1, 52, 95]","[1, 116, 143]","[1, 222, 146]","[1, 433, 146]","[0, 564, 187]","[1, 52, 187]","[1, 83, 188]","[0, 83, 190]","[0, 224, 207]","[0, 1443, 207]","[0, 1079, 207]","[1, 52, 207]","[0, 52, 274]",20
749,"[1, 60, 0]","[0, 60, 45]","[1, 52, 45]","[1, 1947, 47]","[0, 52, 92]","[0, 52, 92]","[0, 4362, 95]","[1, 52, 95]","[1, 116, 122]","[1, 222, 126]","[1, 433, 126]","[0, 564, 166]","[1, 83, 168]","[0, 83, 170]","[0, 224, 180]","[0, 1443, 180]","[0, 1079, 180]","[1, 52, 180]","[1, 236, 198]","[1, 126, 198]",20
750,"[1, 60, 0]","[0, 60, 45]","[1, 52, 45]","[1, 1947, 47]","[0, 52, 92]","[0, 52, 92]","[0, 4363, 97]","[1, 52, 97]","[1, 116, 136]","[1, 222, 140]","[1, 433, 140]","[0, 564, 181]","[0, 83, 184]","[1, 83, 188]","[0, 224, 197]","[0, 1443, 197]","[0, 1079, 197]","[0, 83, 197]","[1, 52, 197]","[1, 236, 255]",20
751,"[1, 60, 0]","[0, 60, 45]","[1, 52, 45]","[1, 1947, 47]","[0, 52, 92]","[0, 52, 92]","[0, 4363, 97]","[1, 52, 97]","[1, 116, 127]","[1, 222, 130]","[1, 433, 130]","[0, 564, 172]","[1, 83, 174]","[0, 83, 175]","[0, 224, 189]","[0, 1420, 189]","[0, 75, 189]","[0, 1048, 189]","[0, 83, 189]","[1, 52, 191]",20
752,"[1, 60, 0]","[0, 60, 45]","[1, 52, 45]","[1, 1947, 46]","[0, 52, 91]","[0, 52, 91]","[0, 4363, 95]","[1, 52, 95]","[1, 116, 121]","[1, 222, 122]","[1, 433, 122]","[0, 564, 166]","[1, 83, 167]","[0, 83, 167]","[0, 224, 175]","[0, 1443, 175]","[0, 1110, 175]","[1, 52, 175]","[0, 52, 252]","[1, 236, 316]",20
753,"[1, 60, 0]","[0, 60, 45]","[1, 52, 45]","[1, 1947, 53]","[0, 52, 99]","[0, 52, 99]","[0, 4363, 103]","[1, 52, 103]","[1, 116, 122]","[1, 222, 123]","[1, 433, 124]","[0, 564, 167]","[0, 83, 167]","[1, 83, 168]","[0, 224, 184]","[0, 1443, 184]","[0, 1037, 184]","[0, 93, 184]","[0, 83, 184]","[1, 52, 184]",20
754,"[1, 60, 0]","[0, 60, 46]","[1, 52, 46]","[1, 1947, 53]","[0, 52, 98]","[0, 52, 98]","[0, 4362, 102]","[1, 52, 102]","[1, 116, 123]","[1, 222, 124]","[1, 433, 124]","[0, 564, 167]","[0, 83, 169]","[1, 83, 170]","[0, 224, 176]","[0, 1443, 176]","[1, 52, 176]","[0, 1078, 177]","[1, 52, 217]","[1, 236, 217]",20
