,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,label
1946,"[1, 118, 0]","[0, 133, 85]","[1, 52, 85]","[0, 1500, 86]","[0, 1500, 86]","[0, 348, 86]","[0, 93, 86]","[0, 83, 86]","[1, 52, 86]","[1, 52, 87]","[1, 52, 87]","[1, 52, 87]","[1, 52, 87]","[1, 52, 87]","[1, 128, 200]","[0, 191, 261]","[0, 343, 261]","[0, 83, 261]","[1, 52, 261]","[1, 52, 261]",0
1947,"[1, 118, 0]","[0, 133, 83]","[1, 52, 83]","[0, 1500, 83]","[0, 1500, 83]","[0, 349, 83]","[0, 93, 83]","[0, 83, 83]","[1, 52, 83]","[1, 52, 83]","[1, 52, 83]","[1, 52, 83]","[1, 52, 83]","[1, 52, 83]","[1, 128, 260]","[0, 111, 330]","[0, 344, 330]","[0, 83, 330]","[1, 52, 330]","[1, 52, 330]",0
1948,"[1, 118, 0]","[0, 133, 83]","[0, 1500, 83]","[0, 1500, 83]","[0, 348, 83]","[0, 124, 83]","[1, 52, 83]","[1, 52, 83]","[1, 52, 83]","[1, 52, 84]","[1, 52, 84]","[1, 52, 84]","[1, 128, 204]","[0, 111, 268]","[0, 345, 268]","[0, 83, 268]","[1, 52, 268]","[1, 52, 268]","[1, 52, 268]","[0, 83, 448]",0
1949,"[1, 118, 0]","[0, 133, 66]","[1, 52, 66]","[0, 1500, 68]","[0, 1500, 68]","[0, 348, 68]","[0, 93, 68]","[0, 83, 68]","[1, 52, 68]","[1, 52, 68]","[1, 52, 68]","[1, 52, 68]","[1, 52, 68]","[1, 52, 68]","[1, 128, 185]","[0, 134, 249]","[0, 343, 249]","[0, 83, 249]","[1, 52, 249]","[1, 52, 249]",0
1950,"[1, 118, 0]","[1, 118, 246]","[0, 64, 470]","[0, 133, 494]","[0, 1500, 495]","[1, 52, 495]","[1, 52, 495]","[0, 1500, 495]","[0, 349, 495]","[0, 124, 495]","[1, 52, 495]","[1, 52, 495]","[1, 52, 495]","[1, 52, 495]","[1, 128, 639]","[0, 111, 701]","[0, 344, 701]","[1, 52, 701]","[0, 83, 701]","[1, 52, 702]",0
1951,"[1, 118, 0]","[0, 133, 72]","[1, 52, 72]","[0, 1500, 73]","[0, 1500, 73]","[0, 358, 73]","[0, 83, 73]","[1, 52, 73]","[1, 52, 73]","[1, 52, 73]","[1, 52, 73]","[1, 52, 73]","[1, 128, 208]","[0, 111, 270]","[0, 344, 270]","[0, 83, 270]","[1, 52, 270]","[1, 52, 270]","[1, 52, 270]","[1, 127, 295]",0
1952,"[1, 118, 0]","[0, 133, 73]","[1, 52, 73]","[0, 1500, 74]","[0, 1500, 74]","[0, 348, 74]","[0, 124, 74]","[1, 52, 74]","[1, 52, 74]","[1, 52, 74]","[1, 52, 74]","[1, 52, 74]","[1, 128, 173]","[0, 134, 237]","[1, 52, 238]","[0, 344, 238]","[0, 83, 238]","[1, 52, 238]","[1, 52, 238]","[1, 127, 286]",0
1953,"[1, 118, 0]","[0, 133, 90]","[0, 1500, 90]","[0, 1500, 90]","[0, 348, 90]","[0, 93, 90]","[0, 83, 90]","[1, 52, 90]","[1, 52, 90]","[1, 52, 90]","[1, 52, 90]","[1, 52, 90]","[1, 52, 90]","[1, 52, 91]","[1, 128, 186]","[0, 134, 248]","[0, 344, 248]","[0, 83, 248]","[1, 52, 249]","[1, 52, 249]",0
1954,"[1, 118, 0]","[0, 133, 99]","[1, 52, 99]","[0, 1500, 99]","[0, 1500, 99]","[1, 52, 99]","[1, 52, 99]","[0, 348, 99]","[0, 93, 99]","[0, 83, 99]","[1, 52, 99]","[1, 52, 99]","[1, 52, 99]","[1, 52, 100]","[1, 128, 206]","[0, 111, 268]","[0, 344, 268]","[0, 83, 268]","[1, 52, 268]","[1, 52, 268]",0
1955,"[1, 118, 0]","[0, 135, 72]","[0, 1500, 72]","[0, 1500, 72]","[0, 348, 72]","[0, 124, 72]","[1, 52, 72]","[1, 52, 72]","[1, 52, 72]","[1, 52, 72]","[1, 52, 72]","[1, 52, 72]","[1, 128, 233]","[0, 111, 295]","[0, 344, 295]","[0, 83, 295]","[1, 52, 295]","[1, 52, 295]","[1, 52, 295]","[1, 127, 387]",0
1956,"[1, 118, 0]","[0, 133, 70]","[0, 1420, 70]","[0, 1420, 70]","[0, 570, 71]","[0, 124, 71]","[1, 52, 71]","[1, 52, 71]","[1, 52, 71]","[1, 52, 71]","[1, 52, 71]","[1, 126, 113]","[0, 111, 164]","[0, 341, 164]","[0, 83, 164]","[1, 52, 164]","[1, 52, 164]","[1, 125, 167]","[0, 110, 229]","[0, 1420, 229]",0
1957,"[1, 118, 0]","[0, 133, 71]","[1, 52, 71]","[0, 1500, 71]","[0, 1500, 71]","[0, 348, 71]","[1, 52, 72]","[1, 52, 72]","[1, 52, 72]","[0, 93, 72]","[0, 83, 72]","[1, 52, 72]","[1, 52, 72]","[1, 128, 278]","[0, 214, 340]","[0, 344, 340]","[0, 83, 340]","[1, 52, 340]","[1, 52, 340]","[1, 52, 340]",0
1958,"[1, 118, 0]","[0, 133, 82]","[1, 52, 82]","[0, 1500, 82]","[1, 52, 82]","[0, 1500, 82]","[0, 348, 82]","[0, 124, 82]","[1, 52, 82]","[1, 52, 82]","[1, 52, 82]","[1, 128, 195]","[0, 134, 265]","[0, 344, 265]","[0, 83, 265]","[1, 52, 265]","[1, 52, 265]","[1, 52, 265]","[1, 127, 290]","[0, 110, 355]",0
1959,"[1, 118, 0]","[1, 118, 240]","[0, 133, 483]","[0, 1500, 483]","[0, 1500, 483]","[0, 347, 483]","[0, 124, 483]","[0, 124, 483]","[0, 133, 483]","[1, 52, 483]","[1, 52, 483]","[1, 52, 483]","[1, 52, 483]","[1, 52, 483]","[1, 64, 483]","[1, 64, 483]","[1, 52, 483]","[0, 64, 541]","[1, 128, 577]","[0, 52, 638]",0
1960,"[1, 118, 0]","[0, 133, 70]","[1, 52, 71]","[0, 1500, 72]","[0, 1500, 72]","[0, 348, 72]","[0, 93, 72]","[0, 83, 72]","[1, 52, 72]","[1, 52, 72]","[1, 52, 72]","[1, 52, 72]","[1, 52, 72]","[1, 52, 72]","[1, 128, 175]","[0, 111, 237]","[0, 344, 237]","[0, 83, 237]","[1, 52, 237]","[1, 52, 237]",0
1961,"[1, 118, 0]","[0, 133, 77]","[1, 52, 77]","[0, 1443, 77]","[1, 52, 77]","[0, 1500, 77]","[0, 521, 77]","[1, 52, 77]","[1, 52, 77]","[1, 128, 183]","[0, 134, 250]","[0, 343, 250]","[0, 83, 250]","[1, 52, 250]","[1, 52, 250]","[1, 52, 250]","[1, 127, 291]","[0, 110, 358]","[0, 1500, 358]","[0, 1473, 358]",0
1962,"[1, 118, 0]","[0, 133, 88]","[1, 52, 88]","[0, 1500, 89]","[0, 1500, 89]","[0, 349, 89]","[0, 93, 89]","[0, 83, 89]","[1, 52, 89]","[1, 52, 89]","[1, 52, 89]","[1, 52, 89]","[1, 52, 89]","[1, 52, 89]","[1, 128, 286]","[0, 112, 349]","[0, 344, 349]","[0, 83, 349]","[1, 52, 350]","[1, 52, 350]",0
1963,"[1, 118, 0]","[0, 216, 86]","[1, 52, 86]","[0, 1500, 86]","[0, 1500, 86]","[0, 348, 86]","[0, 93, 86]","[0, 83, 86]","[1, 52, 87]","[1, 52, 87]","[1, 52, 87]","[1, 52, 87]","[1, 52, 87]","[1, 52, 87]","[1, 128, 231]","[0, 113, 294]","[0, 344, 294]","[0, 83, 294]","[1, 52, 294]","[1, 52, 294]",0
1964,"[1, 118, 0]","[1, 118, 240]","[0, 133, 271]","[0, 1500, 271]","[0, 1500, 271]","[0, 349, 271]","[0, 124, 271]","[1, 52, 271]","[1, 52, 271]","[1, 52, 272]","[1, 52, 272]","[1, 52, 272]","[1, 52, 272]","[0, 64, 301]","[1, 128, 377]","[0, 52, 437]","[0, 111, 438]","[0, 344, 438]","[0, 83, 438]","[1, 52, 438]",0
1965,"[1, 118, 0]","[0, 52, 103]","[0, 133, 108]","[1, 52, 108]","[0, 1500, 109]","[0, 1500, 109]","[0, 348, 109]","[0, 124, 109]","[1, 52, 109]","[1, 52, 109]","[1, 52, 109]","[1, 52, 109]","[1, 52, 109]","[1, 128, 225]","[0, 52, 286]","[0, 111, 293]","[0, 344, 293]","[0, 83, 293]","[1, 52, 293]","[1, 52, 294]",0
1966,"[1, 118, 0]","[1, 118, 259]","[0, 133, 283]","[0, 1500, 283]","[0, 1500, 283]","[0, 348, 283]","[0, 124, 283]","[1, 52, 283]","[1, 52, 283]","[1, 52, 284]","[1, 52, 284]","[1, 52, 284]","[1, 52, 284]","[0, 64, 318]","[1, 128, 370]","[0, 52, 430]","[0, 111, 432]","[0, 344, 432]","[0, 83, 432]","[1, 52, 433]",0
1967,"[1, 118, 0]","[1, 118, 201]","[0, 133, 232]","[0, 1420, 232]","[0, 1420, 232]","[0, 570, 232]","[0, 93, 232]","[0, 83, 232]","[1, 52, 232]","[1, 52, 232]","[1, 52, 232]","[0, 64, 246]","[1, 126, 291]","[0, 52, 335]","[0, 111, 341]","[0, 344, 341]","[0, 83, 341]","[1, 52, 342]","[1, 128, 430]","[1, 1182, 430]",0
