,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,label
287,"[1, 60, 0]","[0, 60, 6]","[1, 52, 6]","[1, 1962, 6]","[0, 52, 7]","[0, 52, 7]","[0, 1500, 18]","[1, 52, 19]","[0, 1500, 19]","[1, 52, 19]","[0, 662, 19]","[1, 52, 19]","[1, 116, 22]","[0, 52, 22]","[1, 144, 23]","[1, 380, 23]","[0, 52, 23]","[0, 564, 28]","[1, 83, 28]","[0, 83, 28]",112
288,"[1, 60, 0]","[0, 60, 9]","[1, 52, 9]","[1, 1962, 9]","[0, 52, 10]","[0, 52, 10]","[0, 1500, 23]","[1, 52, 23]","[0, 1500, 23]","[1, 52, 23]","[0, 662, 23]","[1, 52, 23]","[1, 116, 26]","[1, 144, 26]","[1, 380, 26]","[0, 52, 26]","[0, 52, 27]","[0, 564, 31]","[1, 83, 32]","[0, 83, 32]",112
289,"[1, 60, 0]","[0, 60, 6]","[1, 52, 6]","[1, 1962, 7]","[0, 52, 7]","[0, 52, 7]","[0, 1500, 19]","[1, 52, 19]","[0, 1500, 19]","[1, 52, 19]","[0, 662, 20]","[1, 52, 20]","[1, 116, 23]","[0, 52, 24]","[1, 144, 24]","[1, 380, 24]","[0, 52, 24]","[0, 564, 29]","[1, 83, 30]","[0, 52, 30]",112
290,"[1, 60, 0]","[0, 60, 6]","[1, 52, 6]","[1, 1962, 6]","[0, 52, 7]","[0, 1500, 20]","[1, 52, 20]","[0, 1500, 20]","[1, 52, 20]","[0, 663, 20]","[1, 52, 20]","[1, 116, 23]","[1, 144, 24]","[1, 380, 24]","[0, 52, 24]","[0, 52, 24]","[0, 564, 28]","[1, 83, 28]","[0, 52, 29]","[0, 83, 29]",112
291,"[1, 60, 0]","[0, 60, 6]","[1, 52, 6]","[1, 1962, 6]","[0, 52, 7]","[0, 1500, 24]","[1, 52, 24]","[0, 1500, 24]","[1, 52, 24]","[0, 663, 24]","[1, 52, 24]","[1, 116, 26]","[1, 144, 27]","[1, 380, 27]","[0, 52, 27]","[0, 52, 27]","[0, 52, 27]","[0, 573, 33]","[1, 83, 34]","[0, 52, 34]",112
292,"[1, 60, 0]","[0, 60, 6]","[1, 52, 6]","[1, 1962, 6]","[0, 52, 7]","[0, 1500, 19]","[1, 52, 19]","[0, 1500, 19]","[0, 662, 19]","[1, 52, 19]","[1, 52, 19]","[1, 116, 23]","[0, 52, 23]","[1, 144, 24]","[1, 380, 24]","[0, 52, 24]","[0, 573, 31]","[1, 83, 31]","[0, 52, 32]","[0, 258, 36]",112
293,"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1962, 6]","[0, 52, 6]","[0, 1500, 18]","[1, 52, 19]","[0, 1500, 19]","[1, 52, 19]","[0, 662, 19]","[1, 52, 19]","[1, 116, 22]","[1, 144, 22]","[1, 380, 22]","[0, 52, 22]","[0, 52, 22]","[0, 52, 22]","[0, 564, 27]","[1, 83, 27]","[0, 52, 27]",112
294,"[1, 60, 0]","[0, 60, 6]","[1, 52, 6]","[1, 1962, 7]","[0, 52, 7]","[0, 52, 7]","[0, 1500, 20]","[1, 52, 20]","[0, 1500, 21]","[1, 52, 21]","[0, 663, 21]","[1, 52, 21]","[1, 116, 24]","[1, 144, 24]","[0, 52, 24]","[1, 380, 24]","[0, 52, 24]","[0, 52, 24]","[0, 573, 29]","[1, 83, 30]",112
295,"[1, 60, 0]","[0, 60, 7]","[1, 52, 7]","[1, 1962, 8]","[0, 52, 8]","[0, 1500, 24]","[1, 52, 24]","[0, 1500, 24]","[1, 52, 24]","[0, 662, 24]","[1, 52, 24]","[1, 116, 27]","[1, 144, 27]","[0, 52, 27]","[1, 380, 27]","[0, 52, 28]","[0, 52, 28]","[0, 595, 35]","[1, 83, 36]","[0, 52, 36]",112
296,"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1962, 6]","[0, 52, 6]","[0, 1500, 19]","[1, 52, 19]","[0, 1500, 19]","[1, 52, 19]","[0, 662, 19]","[1, 52, 19]","[1, 116, 22]","[0, 52, 23]","[1, 144, 23]","[1, 380, 23]","[0, 52, 23]","[0, 564, 27]","[1, 83, 27]","[0, 52, 28]","[0, 83, 32]",112
